epoch,metric,value
1781245947.794,co2_ppm,701.8
1781245947.794,vpd_kpa,0.4366
1781245953.900,dew_point_c,18.47
1781245953.900,fruiting_score,98.4
1781245964.972,temperature_c,21.78
1781245964.972,humidity_pct,83.49
1781245964.972,co2_ppm,822.6
1781245964.972,vpd_kpa,0.4308
1781245964.972,temperature_c,21.41
1781245964.972,humidity_pct,84.49
1781245964.972,co2_ppm,721.8
1781245964.972,vpd_kpa,0.3956
1781245971.094,dew_point_c,18.57
1781245971.094,fruiting_score,97.1
1781245982.164,temperature_c,21.58
1781245982.164,humidity_pct,84.21
1781245982.164,co2_ppm,832.5
1781245982.164,vpd_kpa,0.4069
1781245982.164,temperature_c,21.42
1781245982.164,humidity_pct,84.31
1781245982.164,co2_ppm,730.5
1781245982.164,vpd_kpa,0.4003
1781245988.293,dew_point_c,18.86
1781245988.293,fruiting_score,96.1
1781245999.366,temperature_c,21.77
1781245999.366,humidity_pct,83.65
1781245999.366,co2_ppm,840.5
1781245999.366,vpd_kpa,0.4263
1781245999.366,temperature_c,21.55
1781245999.366,humidity_pct,83.87
1781245999.366,co2_ppm,744.3
1781245999.366,vpd_kpa,0.4149
1781246005.482,dew_point_c,18.8
1781246005.482,fruiting_score,97.2
1781246016.555,temperature_c,21.34
1781246016.555,humidity_pct,84.24
1781246016.555,co2_ppm,674.9
1781246016.556,vpd_kpa,0.4002
1781246016.556,temperature_c,21.34
1781246016.556,humidity_pct,83.92
1781246016.556,co2_ppm,754.8
1781246016.556,vpd_kpa,0.4083
1781246022.666,dew_point_c,18.88
1781246022.666,fruiting_score,95.8
1781246033.748,temperature_c,21.56
1781246033.748,humidity_pct,84.36
1781246033.748,co2_ppm,684.2
1781246033.748,vpd_kpa,0.4026
1781246033.748,temperature_c,21.17
1781246033.748,humidity_pct,84.4
1781246033.748,co2_ppm,773.9
1781246033.748,vpd_kpa,0.3923
1781246039.860,dew_point_c,18.57
1781246039.860,fruiting_score,98.5
1781246050.923,temperature_c,21.56
1781246050.923,humidity_pct,83.49
1781246050.923,co2_ppm,693.6
1781246050.923,vpd_kpa,0.425
1781246050.923,temperature_c,21.59
1781246050.923,humidity_pct,85.01
1781246050.923,co2_ppm,787.7
1781246050.923,vpd_kpa,0.3865
1781246057.042,dew_point_c,18.81
1781246057.042,fruiting_score,98.7
1781246068.120,temperature_c,21.18
1781246068.120,humidity_pct,83.38
1781246068.120,co2_ppm,711.8
1781246068.120,vpd_kpa,0.4178
1781246068.120,temperature_c,21.74
1781246068.120,humidity_pct,84.73
1781246068.120,co2_ppm,800.7
1781246068.120,vpd_kpa,0.3973
1781246074.230,dew_point_c,18.64
1781246074.230,fruiting_score,97.0
1781246085.294,temperature_c,21.62
1781246085.294,humidity_pct,83.23
1781246085.294,co2_ppm,735.8
1781246085.294,vpd_kpa,0.4332
1781246085.294,temperature_c,21.64
1781246085.295,humidity_pct,84.66
1781246085.295,co2_ppm,806.7
1781246085.295,vpd_kpa,0.3968
1781246091.412,dew_point_c,18.25
1781246091.412,fruiting_score,96.8
1781246102.489,temperature_c,21.39
1781246102.489,humidity_pct,83.28
1781246102.489,co2_ppm,744.4
1781246102.489,vpd_kpa,0.4258
1781246102.489,temperature_c,21.26
1781246102.489,humidity_pct,84.47
1781246102.489,co2_ppm,828.4
1781246102.489,vpd_kpa,0.3923
1781246108.608,dew_point_c,18.65
1781246108.608,fruiting_score,96.5
1781246119.685,temperature_c,21.7
1781246119.685,humidity_pct,84.73
1781246119.685,co2_ppm,766.4
1781246119.685,vpd_kpa,0.3964
1781246119.685,temperature_c,21.65
1781246119.685,humidity_pct,84.36
1781246119.685,co2_ppm,843.5
1781246119.685,vpd_kpa,0.4047
1781246125.801,dew_point_c,18.44
1781246125.801,fruiting_score,96.6
1781246136.876,temperature_c,21.46
1781246136.876,humidity_pct,83.33
1781246136.876,co2_ppm,786.1
1781246136.876,vpd_kpa,0.4265
1781246136.876,temperature_c,21.32
1781246136.876,humidity_pct,83.16
1781246136.876,co2_ppm,864.7
1781246136.876,vpd_kpa,0.4269
1781246143.003,dew_point_c,19.02
1781246143.003,fruiting_score,99.3
1781246154.070,temperature_c,21.38
1781246154.070,humidity_pct,83.82
1781246154.070,co2_ppm,800.7
1781246154.070,vpd_kpa,0.4121
1781246154.070,temperature_c,21.42
1781246154.070,humidity_pct,83.83
1781246154.070,co2_ppm,871.9
1781246154.070,vpd_kpa,0.4127
1781246160.185,dew_point_c,18.51
1781246160.185,fruiting_score,96.7
1781246171.261,temperature_c,21.73
1781246171.261,humidity_pct,83.28
1781246171.261,co2_ppm,726.9
1781246171.261,vpd_kpa,0.4349
1781246171.261,temperature_c,21.41
1781246171.261,humidity_pct,83.39
1781246171.261,co2_ppm,881.1
1781246171.261,vpd_kpa,0.4235
1781246177.385,dew_point_c,18.53
1781246177.385,fruiting_score,97.6
1781246188.461,temperature_c,21.28
1781246188.461,humidity_pct,83.93
1781246188.461,co2_ppm,734.5
1781246188.461,vpd_kpa,0.4066
1781246188.461,temperature_c,21.43
1781246188.461,humidity_pct,85.07
1781246188.461,co2_ppm,898.0
1781246188.461,vpd_kpa,0.3812
1781246194.586,dew_point_c,18.77
1781246194.586,fruiting_score,96.6
1781246205.654,temperature_c,21.36
1781246205.654,humidity_pct,83.13
1781246205.654,co2_ppm,747.5
1781246205.654,vpd_kpa,0.429
1781246205.654,temperature_c,21.81
1781246205.654,humidity_pct,83.48
1781246205.654,co2_ppm,904.4
1781246205.654,vpd_kpa,0.4317
1781246211.779,dew_point_c,18.45
1781246211.779,fruiting_score,97.9
1781246222.854,temperature_c,21.55
1781246222.854,humidity_pct,83.87
1781246222.854,co2_ppm,762.0
1781246222.854,vpd_kpa,0.415
1781246222.854,temperature_c,21.36
1781246222.854,humidity_pct,83.7
1781246222.854,co2_ppm,929.0
1781246222.854,vpd_kpa,0.4144
1781246228.956,dew_point_c,18.38
1781246228.956,fruiting_score,96.3
1781246240.034,temperature_c,21.52
1781246240.034,humidity_pct,83.67
1781246240.034,co2_ppm,784.9
1781246240.034,vpd_kpa,0.4191
1781246240.034,temperature_c,21.33
1781246240.034,humidity_pct,83.94
1781246240.034,co2_ppm,938.4
1781246240.034,vpd_kpa,0.4076
1781246246.151,dew_point_c,18.71
1781246246.151,fruiting_score,97.7
1781246257.228,temperature_c,21.36
1781246257.228,humidity_pct,83.23
1781246257.228,co2_ppm,801.2
1781246257.228,vpd_kpa,0.4264
1781246257.228,temperature_c,21.43
1781246257.228,humidity_pct,83.54
1781246257.228,co2_ppm,695.9
1781246257.228,vpd_kpa,0.4202
1781246263.349,dew_point_c,18.64
1781246263.349,fruiting_score,97.3
1781246274.423,temperature_c,21.38
1781246274.423,humidity_pct,84.12
1781246274.423,co2_ppm,820.4
1781246274.423,vpd_kpa,0.4043
1781246274.423,temperature_c,21.29
1781246274.423,humidity_pct,83.9
1781246274.423,co2_ppm,707.7
1781246274.423,vpd_kpa,0.4078
1781246280.540,dew_point_c,18.4
1781246280.540,fruiting_score,96.4
1781246291.613,temperature_c,21.3
1781246291.613,humidity_pct,84.45
1781246291.613,co2_ppm,838.2
1781246291.613,vpd_kpa,0.3939
1781246291.613,temperature_c,21.4
1781246291.613,humidity_pct,83.22
1781246291.613,co2_ppm,731.1
1781246291.613,vpd_kpa,0.4277
1781246297.727,dew_point_c,18.59
1781246297.727,fruiting_score,97.5
1781246308.793,temperature_c,21.3
1781246308.793,humidity_pct,84.09
1781246308.793,co2_ppm,844.7
1781246308.793,vpd_kpa,0.4031
1781246308.793,temperature_c,21.13
1781246308.793,humidity_pct,83.83
1781246308.793,co2_ppm,736.5
1781246308.793,vpd_kpa,0.4053
1781246314.914,dew_point_c,18.57
1781246314.914,fruiting_score,97.3
1781246325.993,temperature_c,21.66
1781246325.993,humidity_pct,83.67
1781246325.993,co2_ppm,859.8
1781246325.993,vpd_kpa,0.4227
1781246325.993,temperature_c,21.85
1781246325.993,humidity_pct,84.19
1781246325.993,co2_ppm,743.6
1781246325.993,vpd_kpa,0.4142
1781246332.114,dew_point_c,18.5
1781246332.114,fruiting_score,96.5
1781246343.180,temperature_c,21.57
1781246343.180,humidity_pct,84.29
1781246343.180,co2_ppm,881.8
1781246343.180,vpd_kpa,0.4045
1781246343.180,temperature_c,21.71
1781246343.180,humidity_pct,84.49
1781246343.180,co2_ppm,755.1
1781246343.180,vpd_kpa,0.4029
1781246349.305,dew_point_c,18.78
1781246349.305,fruiting_score,95.1
1781246360.380,temperature_c,21.42
1781246360.380,humidity_pct,83.28
1781246360.380,co2_ppm,899.0
1781246360.380,vpd_kpa,0.4265
1781246360.380,temperature_c,21.61
1781246360.380,humidity_pct,83.87
1781246360.380,co2_ppm,775.8
1781246360.380,vpd_kpa,0.4164
1781246366.482,dew_point_c,18.81
1781246366.482,fruiting_score,95.5
1781246377.560,temperature_c,21.52
1781246377.560,humidity_pct,83.47
1781246377.560,co2_ppm,923.8
1781246377.560,vpd_kpa,0.4243
1781246377.560,temperature_c,21.41
1781246377.560,humidity_pct,83.41
1781246377.560,co2_ppm,786.1
1781246377.560,vpd_kpa,0.423
1781246383.675,dew_point_c,18.47
1781246383.675,fruiting_score,92.8
1781246394.744,temperature_c,21.52
1781246394.744,humidity_pct,84.03
1781246394.744,co2_ppm,938.7
1781246394.744,vpd_kpa,0.4101
1781246394.744,temperature_c,21.64
1781246394.744,humidity_pct,84.78
1781246394.744,co2_ppm,641.3
1781246394.744,vpd_kpa,0.3935
1781246400.862,dew_point_c,18.6
1781246400.862,fruiting_score,92.3
1781246411.931,temperature_c,21.44
1781246411.931,humidity_pct,83.89
1781246411.931,co2_ppm,955.9
1781246411.931,vpd_kpa,0.4116
1781246411.931,temperature_c,21.64
1781246411.931,humidity_pct,83.2
1781246411.931,co2_ppm,566.2
1781246411.931,vpd_kpa,0.4346
1781246418.031,dew_point_c,18.71
1781246418.031,fruiting_score,92.9
1781246429.104,temperature_c,21.41
1781246429.104,humidity_pct,84.26
1781246429.104,co2_ppm,968.2
1781246429.104,vpd_kpa,0.4013
1781246429.104,temperature_c,21.59
1781246429.104,humidity_pct,84.24
1781246429.104,co2_ppm,574.7
1781246429.104,vpd_kpa,0.4065
1781246435.220,dew_point_c,18.6
1781246435.220,fruiting_score,91.9
1781246446.290,temperature_c,21.55
1781246446.290,humidity_pct,84.29
1781246446.290,co2_ppm,977.3
1781246446.290,vpd_kpa,0.4041
1781246446.290,temperature_c,21.8
1781246446.290,humidity_pct,84.11
1781246446.290,co2_ppm,582.9
1781246446.290,vpd_kpa,0.4148
1781246452.417,dew_point_c,18.64
1781246452.417,fruiting_score,92.2
1781246463.496,temperature_c,21.61
1781246463.496,humidity_pct,83.77
1781246463.496,co2_ppm,1001.4
1781246463.496,vpd_kpa,0.4191
1781246463.496,temperature_c,21.31
1781246463.496,humidity_pct,84.41
1781246463.496,co2_ppm,606.0
1781246463.496,vpd_kpa,0.3952
1781246469.612,dew_point_c,18.79
1781246469.612,fruiting_score,91.9
1781246480.768,temperature_c,21.44
1781246480.768,humidity_pct,84.19
1781246480.768,co2_ppm,1012.9
1781246480.768,vpd_kpa,0.4039
1781246480.768,temperature_c,21.58
1781246480.768,humidity_pct,83.37
1781246480.768,co2_ppm,617.8
1781246480.768,vpd_kpa,0.4285
1781246486.873,dew_point_c,18.75
1781246486.873,fruiting_score,90.0
1781246497.949,temperature_c,21.22
1781246497.949,humidity_pct,84.33
1781246497.949,co2_ppm,1031.3
1781246497.949,vpd_kpa,0.395
1781246497.949,temperature_c,21.81
1781246497.949,humidity_pct,83.6
1781246497.949,co2_ppm,640.3
1781246497.949,vpd_kpa,0.4286
1781246504.079,dew_point_c,18.66
1781246504.079,fruiting_score,90.4
1781246515.152,temperature_c,21.5
1781246515.152,humidity_pct,84.26
1781246515.152,co2_ppm,1053.4
1781246515.152,vpd_kpa,0.4036
1781246515.152,temperature_c,21.52
1781246515.152,humidity_pct,84.35
1781246515.152,co2_ppm,658.0
1781246515.152,vpd_kpa,0.4016
1781246521.270,dew_point_c,18.47
1781246521.270,fruiting_score,89.8
1781246532.338,temperature_c,21.94
1781246532.338,humidity_pct,82.13
1781246532.338,co2_ppm,1067.3
1781246532.338,vpd_kpa,0.4706
1781246532.338,temperature_c,21.55
1781246532.338,humidity_pct,84.23
1781246532.338,co2_ppm,670.0
1781246532.338,vpd_kpa,0.4056
1781246538.438,dew_point_c,18.73
1781246538.438,fruiting_score,89.0
1781246549.508,temperature_c,21.49
1781246549.508,humidity_pct,83.33
1781246549.508,co2_ppm,1080.4
1781246549.508,vpd_kpa,0.4272
1781246549.508,temperature_c,21.75
1781246549.508,humidity_pct,84.01
1781246549.508,co2_ppm,693.2
1781246549.508,vpd_kpa,0.4164
1781246562.172,dew_point_c,18.75
1781246562.172,fruiting_score,84.2
1781246573.274,temperature_c,21.45
1781246573.274,humidity_pct,83.85
1781246573.274,co2_ppm,562.2
1781246573.274,vpd_kpa,0.4129
1781246573.274,temperature_c,21.37
1781246573.274,humidity_pct,84.13
1781246573.274,co2_ppm,698.3
1781246573.274,vpd_kpa,0.4039
1781246579.377,dew_point_c,18.54
1781246579.377,fruiting_score,86.1
1781246590.453,temperature_c,21.79
1781246590.453,humidity_pct,83.78
1781246590.453,co2_ppm,575.1
1781246590.453,vpd_kpa,0.4233
1781246590.453,temperature_c,21.49
1781246590.453,humidity_pct,84.09
1781246590.453,co2_ppm,722.7
1781246590.453,vpd_kpa,0.4077
1781246596.564,dew_point_c,18.6
1781246596.564,fruiting_score,97.7
1781246607.639,temperature_c,21.51
1781246607.639,humidity_pct,83.55
1781246607.639,co2_ppm,597.8
1781246607.639,vpd_kpa,0.422
1781246607.639,temperature_c,21.71
1781246607.639,humidity_pct,83.14
1781246607.639,co2_ppm,744.4
1781246607.639,vpd_kpa,0.4379
1781246613.757,dew_point_c,18.92
1781246613.757,fruiting_score,97.6
1781246624.835,temperature_c,21.37
1781246624.835,humidity_pct,83.36
1781246624.835,co2_ppm,609.1
1781246624.835,vpd_kpa,0.4234
1781246624.835,temperature_c,21.63
1781246624.835,humidity_pct,83.83
1781246624.835,co2_ppm,765.6
1781246624.835,vpd_kpa,0.4181
1781246630.953,dew_point_c,18.61
1781246630.953,fruiting_score,97.1
1781246642.025,temperature_c,21.56
1781246642.025,humidity_pct,84.1
1781246642.025,co2_ppm,629.0
1781246642.025,vpd_kpa,0.4091
1781246642.025,temperature_c,21.52
1781246642.025,humidity_pct,84.02
1781246642.025,co2_ppm,787.0
1781246642.025,vpd_kpa,0.4102
1781246648.149,dew_point_c,18.43
1781246648.149,fruiting_score,96.7
1781246659.218,temperature_c,21.41
1781246659.218,humidity_pct,83.53
1781246659.218,co2_ppm,642.5
1781246659.218,vpd_kpa,0.4201
1781246659.218,temperature_c,21.71
1781246659.218,humidity_pct,82.77
1781246659.218,co2_ppm,809.1
1781246659.218,vpd_kpa,0.4475
1781246665.345,dew_point_c,18.76
1781246665.345,fruiting_score,98.2
1781246676.416,temperature_c,21.53
1781246676.416,humidity_pct,84.68
1781246676.416,co2_ppm,650.9
1781246676.416,vpd_kpa,0.3936
1781246676.416,temperature_c,21.55
1781246676.416,humidity_pct,82.98
1781246676.416,co2_ppm,814.4
1781246676.416,vpd_kpa,0.4378
1781246682.544,dew_point_c,18.5
1781246682.544,fruiting_score,97.1
1781246693.617,temperature_c,21.62
1781246693.617,humidity_pct,82.96
1781246693.617,co2_ppm,663.5
1781246693.617,vpd_kpa,0.4401
1781246693.617,temperature_c,21.59
1781246693.617,humidity_pct,83.1
1781246693.617,co2_ppm,832.8
1781246693.617,vpd_kpa,0.4357
1781246699.767,dew_point_c,18.84
1781246699.767,fruiting_score,99.1
1781246710.839,temperature_c,21.6
1781246710.839,humidity_pct,83.57
1781246710.839,co2_ppm,683.2
1781246710.839,vpd_kpa,0.4239
1781246710.839,temperature_c,21.39
1781246710.839,humidity_pct,83.98
1781246710.839,co2_ppm,840.4
1781246710.839,vpd_kpa,0.4079
1781246716.961,dew_point_c,18.6
1781246716.961,fruiting_score,95.9
1781246728.030,temperature_c,21.72
1781246728.030,humidity_pct,83.43
1781246728.030,co2_ppm,695.3
1781246728.030,vpd_kpa,0.4306
1781246728.030,temperature_c,21.61
1781246728.030,humidity_pct,82.55
1781246728.030,co2_ppm,853.4
1781246728.030,vpd_kpa,0.4505
1781246734.156,dew_point_c,18.7
1781246734.156,fruiting_score,97.1
1781246745.239,temperature_c,21.73
1781246745.239,humidity_pct,83.74
1781246745.239,co2_ppm,705.2
1781246745.239,vpd_kpa,0.4228
1781246745.239,temperature_c,21.58
1781246745.239,humidity_pct,84.55
1781246745.239,co2_ppm,863.7
1781246745.239,vpd_kpa,0.3981
1781246751.345,dew_point_c,18.79
1781246751.345,fruiting_score,96.9
1781246762.418,temperature_c,21.37
1781246762.418,humidity_pct,83.53
1781246762.418,co2_ppm,716.4
1781246762.418,vpd_kpa,0.4191
1781246762.418,temperature_c,21.7
1781246762.418,humidity_pct,83.51
1781246762.418,co2_ppm,873.3
1781246762.418,vpd_kpa,0.4279
1781246768.536,dew_point_c,18.86
1781246768.536,fruiting_score,97.5
1781246779.622,temperature_c,21.61
1781246779.622,humidity_pct,83.17
1781246779.622,co2_ppm,736.5
1781246779.622,vpd_kpa,0.4347
1781246779.622,temperature_c,21.73
1781246779.622,humidity_pct,83.98
1781246779.622,co2_ppm,886.9
1781246779.622,vpd_kpa,0.4167
1781246785.740,dew_point_c,18.47
1781246785.740,fruiting_score,97.1
1781246796.832,temperature_c,21.6
1781246796.832,humidity_pct,84.03
1781246796.832,co2_ppm,750.9
1781246796.832,vpd_kpa,0.4122
1781246796.832,temperature_c,21.5
1781246796.832,humidity_pct,84.33
1781246796.832,co2_ppm,900.7
1781246796.832,vpd_kpa,0.402
1781246802.973,dew_point_c,18.63
1781246802.973,fruiting_score,96.3
1781246814.051,temperature_c,21.53
1781246814.051,humidity_pct,82.81
1781246814.051,co2_ppm,772.9
1781246814.051,vpd_kpa,0.4418
1781246814.051,temperature_c,21.51
1781246814.051,humidity_pct,83.87
1781246814.051,co2_ppm,911.9
1781246814.051,vpd_kpa,0.414
1781246820.178,dew_point_c,18.79
1781246820.178,fruiting_score,98.1
1781246831.248,temperature_c,21.62
1781246831.248,humidity_pct,84.79
1781246831.248,co2_ppm,782.6
1781246831.248,vpd_kpa,0.3928
1781246831.248,temperature_c,21.61
1781246831.248,humidity_pct,83.04
1781246831.248,co2_ppm,918.1
1781246831.248,vpd_kpa,0.4377
1781246837.368,dew_point_c,18.48
1781246837.368,fruiting_score,95.6
1781246848.444,temperature_c,21.55
1781246848.444,humidity_pct,83.45
1781246848.444,co2_ppm,798.9
1781246848.444,vpd_kpa,0.4258
1781246848.444,temperature_c,21.68
1781246848.444,humidity_pct,81.46
1781246848.444,co2_ppm,932.3
1781246848.444,vpd_kpa,0.4806
1781246854.557,dew_point_c,18.95
1781246854.557,fruiting_score,99.3
1781246865.626,temperature_c,21.39
1781246865.626,humidity_pct,82.6
1781246865.626,co2_ppm,815.9
1781246865.626,vpd_kpa,0.4434
1781246865.626,temperature_c,21.77
1781246865.626,humidity_pct,84.17
1781246865.626,co2_ppm,944.9
1781246865.626,vpd_kpa,0.4128
1781246871.747,dew_point_c,18.63
1781246871.747,fruiting_score,96.9
1781246882.822,temperature_c,21.56
1781246882.822,humidity_pct,83.75
1781246882.822,co2_ppm,837.5
1781246882.822,vpd_kpa,0.4183
1781246882.822,temperature_c,21.63
1781246882.822,humidity_pct,83.43
1781246882.822,co2_ppm,954.5
1781246882.822,vpd_kpa,0.4281
1781246888.943,dew_point_c,18.31
1781246888.943,fruiting_score,94.6
1781246900.020,temperature_c,21.44
1781246900.020,humidity_pct,84.67
1781246900.020,co2_ppm,854.0
1781246900.020,vpd_kpa,0.3917
1781246900.021,temperature_c,21.49
1781246900.021,humidity_pct,83.57
1781246900.021,co2_ppm,967.5
1781246900.021,vpd_kpa,0.421
1781246906.148,dew_point_c,18.69
1781246906.148,fruiting_score,96.1
1781246917.218,temperature_c,21.77
1781246917.218,humidity_pct,83.32
1781246917.218,co2_ppm,859.1
1781246917.218,vpd_kpa,0.4349
1781246917.218,temperature_c,21.53
1781246917.218,humidity_pct,83.56
1781246917.218,co2_ppm,991.5
1781246917.218,vpd_kpa,0.4222
1781246923.343,dew_point_c,18.75
1781246923.343,fruiting_score,97.0
1781246934.420,temperature_c,21.33
1781246934.420,humidity_pct,83.38
1781246934.420,co2_ppm,880.3
1781246934.420,vpd_kpa,0.422
1781246934.420,temperature_c,21.6
1781246934.420,humidity_pct,83.19
1781246934.420,co2_ppm,1009.1
1781246934.420,vpd_kpa,0.4338
1781246940.532,dew_point_c,18.82
1781246940.532,fruiting_score,94.4
1781246951.611,temperature_c,21.69
1781246951.611,humidity_pct,85.46
1781246951.611,co2_ppm,897.2
1781246951.611,vpd_kpa,0.3771
1781246951.611,temperature_c,21.68
1781246951.611,humidity_pct,83.11
1781246951.611,co2_ppm,1027.3
1781246951.611,vpd_kpa,0.4378
1781246957.727,dew_point_c,18.4
1781246957.727,fruiting_score,93.7
1781246968.885,temperature_c,21.73
1781246968.885,humidity_pct,84.01
1781246968.885,co2_ppm,917.6
1781246968.885,vpd_kpa,0.4157
1781246968.885,temperature_c,21.61
1781246968.885,humidity_pct,83.21
1781246968.885,co2_ppm,1033.6
1781246968.885,vpd_kpa,0.4334
1781246975.009,dew_point_c,19.14
1781246975.009,fruiting_score,95.6
1781246986.082,temperature_c,21.77
1781246986.082,humidity_pct,82.86
1781246986.082,co2_ppm,939.6
1781246986.082,vpd_kpa,0.4468
1781246986.082,temperature_c,21.51
1781246986.082,humidity_pct,83.31
1781246986.082,co2_ppm,1053.4
1781246986.082,vpd_kpa,0.4283
1781246992.209,dew_point_c,18.91
1781246992.209,fruiting_score,93.6
1781247003.293,temperature_c,21.56
1781247003.293,humidity_pct,84.35
1781247003.293,co2_ppm,946.2
1781247003.293,vpd_kpa,0.4029
1781247003.293,temperature_c,21.48
1781247003.293,humidity_pct,84.72
1781247003.293,co2_ppm,1065.4
1781247003.293,vpd_kpa,0.3913
1781247009.713,dew_point_c,18.73
1781247009.713,fruiting_score,90.5
1781247020.799,temperature_c,21.74
1781247020.799,humidity_pct,84.16
1781247020.799,co2_ppm,953.8
1781247020.799,vpd_kpa,0.4121
1781247020.799,temperature_c,21.51
1781247020.799,humidity_pct,84.78
1781247020.799,co2_ppm,1087.1
1781247020.799,vpd_kpa,0.3906
1781247026.917,dew_point_c,18.81
1781247026.917,fruiting_score,93.2
